purchaseOrderId,clintId,addressShipperId,datePurchaseOrder,subtotal,iva,amountTotal,statusOrder,paymentMethod,shipperId,carrier,trackingNumber,amountShipper,statusId,noteShipper
866a22ea-32f7-4e5c-93c4-51878e967886,CL8067,ADDR301,2025-06-28 06:57:14,208.40,37.51,245.91,Pending,Credit Card,SHP421,USPS,TRK672202,74.52,3,Fragile
ee52ac47-7555-41b4-b343-aaa54bb9e739,CL5079,ADDR824,2025-02-14 06:57:14,744.25,133.96,878.21,Cancelled,Credit Card,SHP749,USPS,TRK479710,92.73,1,Fragile
11df100a-828d-4d48-9d75-4c8ad56777ad,CL2827,ADDR425,2024-10-08 06:57:14,328.42,59.12,387.54,Cancelled,Credit Card,SHP463,UPS,TRK253460,83.85,5,Signature required
1109673d-8791-42dd-a2ab-64adb74c8fac,CL1526,ADDR627,2024-12-31 06:57:14,599.56,107.92,707.48,Delivered,Credit Card,SHP272,UPS,TRK969658,16.26,2,Handle with care
ca079db6-69be-4f73-a689-e268ee461e7d,CL2206,ADDR154,2025-03-19 06:57:14,632.84,113.91,746.75,Processing,Cash,SHP550,FedEx,TRK514247,74.64,4,Signature required
3415a7b7-0f70-49ac-8af1-0c4d38d53849,CL9009,ADDR663,2024-07-29 06:57:14,546.05,98.29,644.34,Delivered,Cash,SHP700,FedEx,TRK946334,22.64,4,Leave at front door
5dc1c6cb-912a-4f62-bd1d-91652ccd693c,CL3793,ADDR780,2024-11-14 06:57:14,147.84,26.61,174.45,Pending,PayPal,SHP933,UPS,TRK383691,12.01,1,Fragile
4fa978d3-30d0-4974-bfc9-4f50d7119573,CL2255,ADDR639,2024-09-19 06:57:14,984.07,177.13,1161.20,Shipped,Cash,SHP727,USPS,TRK212468,61.51,5,Signature required
836082f4-c26e-465c-bc8f-c0d772e29913,CL4187,ADDR966,2025-03-14 06:57:14,542.22,97.60,639.82,Processing,Cash,SHP178,USPS,TRK316721,32.22,1,Express delivery
dbcd706d-82a8-4a95-8b07-24528ff431f3,CL4534,ADDR266,2025-02-04 06:57:14,597.02,107.46,704.48,Pending,Cash,SHP227,USPS,TRK890766,85.53,4,Signature required
60747d5b-011e-4758-a484-cc37f7d8093a,CL9240,ADDR628,2024-12-01 06:57:14,671.49,120.87,792.36,Pending,Credit Card,SHP447,UPS,TRK142185,86.32,1,Express delivery
42f9875f-51f3-46be-b8a3-d26ca473c19c,CL2640,ADDR807,2024-09-05 06:57:14,759.55,136.72,896.27,Processing,PayPal,SHP670,FedEx,TRK857829,54.02,2,Signature required
5d5c32e1-8dfe-4a9e-aaa4-a857c4775cfd,CL1916,ADDR525,2025-07-04 06:57:14,705.51,126.99,832.50,Pending,Credit Card,SHP640,UPS,TRK517034,83.42,1,Handle with care
a18cdeb9-2274-4b35-b339-ef9579b7b0f8,CL4107,ADDR422,2025-05-17 06:57:14,945.86,170.25,1116.11,Delivered,Bank Transfer,SHP712,DHL,TRK387387,37.76,5,Signature required
d5fdaa42-ba2b-43a6-9a8f-16c5487b5585,CL9311,ADDR339,2025-02-11 06:57:14,983.62,177.05,1160.67,Delivered,Cash,SHP293,DHL,TRK872969,63.06,5,Express delivery
6e9d5d14-4b11-4608-b794-cb1f1b535d56,CL5393,ADDR723,2024-09-19 06:57:14,730.09,131.42,861.51,Processing,PayPal,SHP139,UPS,TRK848455,86.31,1,Leave at front door
dd9df7c0-7e62-490b-826c-374aac7418d4,CL8798,ADDR915,2024-07-30 06:57:14,759.78,136.76,896.54,Cancelled,Cash,SHP146,FedEx,TRK449892,96.60,4,Handle with care
53470e6c-0700-4076-b2dd-686f6de68f12,CL8354,ADDR373,2024-12-24 06:57:14,691.96,124.55,816.51,Pending,PayPal,SHP727,USPS,TRK735583,24.52,4,Leave at front door
b0f8c162-a29f-4fec-93af-4a88ae22e2d3,CL5932,ADDR162,2024-12-21 06:57:14,986.50,177.57,1164.07,Delivered,Cash,SHP601,UPS,TRK106162,75.49,5,Handle with care
dd291185-21a7-474e-baa1-e44811b28c68,CL7875,ADDR973,2025-04-26 06:57:14,344.43,62.00,406.43,Processing,PayPal,SHP107,FedEx,TRK103928,48.48,2,Express delivery
d9b93954-b0d2-449b-bd75-3a1f6577e407,CL8714,ADDR391,2024-10-20 06:57:14,881.71,158.71,1040.42,Shipped,Cash,SHP223,UPS,TRK740249,89.01,1,Leave at front door
a8581f2d-e763-4b72-94d0-fc700ce24f9b,CL1537,ADDR496,2024-10-06 06:57:14,401.11,72.20,473.31,Processing,Credit Card,SHP599,FedEx,TRK711570,58.07,4,Handle with care
d8281831-0ac1-4b2c-b5e9-62ffdc73cfbf,CL7907,ADDR221,2025-05-03 06:57:14,342.15,61.59,403.74,Pending,Cash,SHP952,UPS,TRK622904,67.68,2,Handle with care
089fb961-eead-4a0a-94c5-9452d5a215cf,CL9377,ADDR251,2024-11-13 06:57:14,929.00,167.22,1096.22,Shipped,Credit Card,SHP593,USPS,TRK637599,38.60,4,Handle with care
88ce7c95-f94e-4fa4-bbbc-9c3005e2f5c0,CL6884,ADDR729,2025-06-19 06:57:14,152.55,27.46,180.01,Shipped,Credit Card,SHP919,FedEx,TRK482485,84.41,1,Leave at front door
9e9929c8-7c63-4519-aa11-8350f783ccd5,CL6330,ADDR366,2025-04-17 06:57:14,226.49,40.77,267.26,Processing,PayPal,SHP154,DHL,TRK859127,56.66,5,Express delivery
c3c4ae2f-b115-45e5-8f7e-695d158d2498,CL2623,ADDR350,2025-03-30 06:57:14,182.75,32.90,215.65,Pending,Bank Transfer,SHP734,UPS,TRK225240,36.14,5,Fragile
b85ece35-0333-4d32-9213-53c04d612f9e,CL7133,ADDR698,2024-07-12 06:57:14,431.05,77.59,508.64,Pending,PayPal,SHP620,UPS,TRK685048,45.37,3,Signature required
c78502d6-e3b9-4a91-93aa-27307fcba17d,CL1275,ADDR965,2024-07-10 06:57:14,413.94,74.51,488.45,Shipped,Cash,SHP135,UPS,TRK358290,73.95,1,Leave at front door
fb6736cb-7c2b-4309-861c-1990624b2fd0,CL1859,ADDR475,2025-02-03 06:57:14,503.68,90.66,594.34,Cancelled,Bank Transfer,SHP391,DHL,TRK779893,93.45,3,Fragile
60b6955d-33ef-4ffb-a4f9-8cf272bc1856,CL8927,ADDR130,2024-10-09 06:57:14,893.71,160.87,1054.58,Processing,Credit Card,SHP594,DHL,TRK125953,93.74,5,Fragile
08d4934a-484f-48cf-aacb-78baae4b8415,CL7988,ADDR684,2024-10-24 06:57:14,394.28,70.97,465.25,Delivered,Credit Card,SHP914,FedEx,TRK706432,93.90,4,Express delivery
a0ef1e3b-4921-4a0f-adab-8fadd5340dc5,CL9975,ADDR467,2024-10-20 06:57:14,744.86,134.07,878.93,Shipped,Bank Transfer,SHP937,USPS,TRK747759,28.78,4,Handle with care
ca22cc43-2231-4ded-bdca-f7c428b29622,CL9214,ADDR971,2025-05-14 06:57:14,884.27,159.17,1043.44,Cancelled,PayPal,SHP792,FedEx,TRK820783,75.38,1,Fragile
cf14f22e-e6b3-411b-bba2-e8da6b836267,CL2045,ADDR466,2025-02-15 06:57:14,279.15,50.25,329.40,Pending,PayPal,SHP825,USPS,TRK918100,52.28,1,Signature required
3173cbf2-2e7c-4c4a-ae44-9ed591574612,CL5143,ADDR426,2024-08-09 06:57:14,905.06,162.91,1067.97,Cancelled,Cash,SHP836,DHL,TRK229978,70.66,3,Leave at front door
b4ef5872-b437-4015-96b1-39f86f0a93bc,CL5043,ADDR965,2024-10-04 06:57:14,272.52,49.05,321.57,Shipped,Credit Card,SHP471,FedEx,TRK619724,60.25,4,Express delivery
c788e073-349c-47a4-aaad-4eb16eddcba3,CL8204,ADDR711,2024-11-18 06:57:14,501.81,90.33,592.14,Processing,Bank Transfer,SHP450,DHL,TRK724525,64.53,4,Express delivery
712ba942-2ab9-4f3c-8f87-4c8e6ced7c09,CL1929,ADDR804,2025-02-27 06:57:14,634.86,114.27,749.13,Pending,Bank Transfer,SHP536,UPS,TRK431401,87.33,5,Fragile
9f68e959-6889-48a6-bb89-0ad37c8aa66d,CL3542,ADDR473,2024-07-21 06:57:14,563.52,101.43,664.95,Processing,PayPal,SHP287,USPS,TRK717321,67.19,5,Signature required
2d517ace-a5fb-4d65-8945-64a2419a2b3a,CL2077,ADDR131,2024-10-24 06:57:14,714.49,128.61,843.10,Pending,PayPal,SHP240,FedEx,TRK607504,26.34,1,Express delivery
cb04c74c-96c7-4b4f-b7a9-25802e59f0da,CL9503,ADDR429,2025-05-15 06:57:14,756.78,136.22,893.00,Pending,PayPal,SHP439,USPS,TRK632709,67.58,5,Express delivery
c95e5313-287d-46f1-9723-27348e586907,CL7633,ADDR579,2024-11-03 06:57:14,713.29,128.39,841.68,Shipped,Cash,SHP749,UPS,TRK151667,15.57,2,Fragile
d1390218-947d-4ee7-8b9c-dd1266d00bf1,CL5531,ADDR829,2025-06-28 06:57:14,871.62,156.89,1028.51,Pending,Cash,SHP714,UPS,TRK124497,34.34,2,Leave at front door
bfefc9fe-f7c1-4bbf-baec-db5173a2a9ce,CL7064,ADDR449,2025-05-23 06:57:14,255.62,46.01,301.63,Delivered,Bank Transfer,SHP908,FedEx,TRK725896,83.78,4,Fragile
1fc8ed26-c82d-40f7-ba88-0277fa5f2c3a,CL3960,ADDR625,2024-10-16 06:57:14,245.21,44.14,289.35,Cancelled,Credit Card,SHP182,DHL,TRK322298,43.27,2,Fragile
cba9e219-689c-4a57-8125-0eee7f92f19e,CL1886,ADDR177,2024-10-09 06:57:14,246.23,44.32,290.55,Shipped,PayPal,SHP657,FedEx,TRK448732,22.37,5,Leave at front door
f1c34d9c-d921-4472-984e-a246006a29b1,CL9037,ADDR275,2024-09-28 06:57:14,658.05,118.45,776.50,Delivered,PayPal,SHP675,FedEx,TRK960769,47.89,2,Fragile
78369154-077c-41ee-96dd-31ea3e8fe1e4,CL1731,ADDR710,2024-12-27 06:57:14,192.15,34.59,226.74,Delivered,Cash,SHP853,UPS,TRK997763,34.27,5,Fragile
89145e25-e9d5-4b95-935a-4d227501abf6,CL9706,ADDR286,2025-04-20 06:57:14,909.19,163.65,1072.84,Cancelled,Credit Card,SHP768,DHL,TRK279382,14.22,1,Leave at front door
a3306165-8068-4b18-89de-cbd89f3cc888,CL8298,ADDR410,2024-11-17 06:57:14,722.75,130.10,852.85,Cancelled,PayPal,SHP209,UPS,TRK949357,85.03,1,Fragile
c034ddc7-e984-4d79-89d2-f0effaedb506,CL6534,ADDR271,2025-03-03 06:57:14,607.52,109.35,716.87,Cancelled,PayPal,SHP815,USPS,TRK846204,34.25,4,Fragile
48894426-a33c-4535-9a33-48427d41154c,CL9705,ADDR678,2025-06-24 06:57:14,146.54,26.38,172.92,Shipped,Cash,SHP576,DHL,TRK152520,97.30,3,Handle with care
b7764639-bf5b-4868-b1b0-f253e1a0888c,CL7635,ADDR566,2024-09-02 06:57:14,828.96,149.21,978.17,Shipped,PayPal,SHP115,DHL,TRK650347,82.29,1,Express delivery
e5cbe113-13c8-43e4-89d7-e7ab0ebe1777,CL1051,ADDR414,2025-05-24 06:57:14,898.10,161.66,1059.76,Cancelled,Credit Card,SHP179,FedEx,TRK410869,24.57,2,Leave at front door
0ba782b9-794e-4eb4-b479-9f4f48d555a6,CL8014,ADDR499,2024-12-26 06:57:14,219.34,39.48,258.82,Cancelled,Bank Transfer,SHP152,DHL,TRK454218,70.90,5,Handle with care
79050326-2cb9-4c69-804b-ad40e1c5b836,CL2439,ADDR321,2024-07-07 06:57:14,916.78,165.02,1081.80,Pending,Cash,SHP790,UPS,TRK494187,75.67,4,Express delivery
9b792c31-7d79-48ca-a6c6-0aa564704fa0,CL8746,ADDR795,2025-03-03 06:57:14,365.11,65.72,430.83,Shipped,Credit Card,SHP107,UPS,TRK700607,33.64,2,Express delivery
1457d824-a8b2-4e88-9617-553460f1fbea,CL5134,ADDR495,2024-12-11 06:57:14,571.59,102.89,674.48,Delivered,Cash,SHP567,USPS,TRK502299,83.86,2,Fragile
db2ae84d-8b8e-4a62-be89-27cd9768a116,CL8661,ADDR416,2025-04-30 06:57:14,720.80,129.74,850.54,Delivered,PayPal,SHP326,USPS,TRK695013,95.22,4,Signature required
e7d91cac-cd02-4bd5-ba2b-c804daa5c6ab,CL5062,ADDR810,2024-08-01 06:57:14,446.60,80.39,526.99,Shipped,Cash,SHP507,DHL,TRK982957,21.94,5,Leave at front door
2aa4e56f-6949-48f4-aaaf-f9a4ddbfe3b4,CL2628,ADDR755,2024-11-18 06:57:14,588.17,105.87,694.04,Delivered,PayPal,SHP693,UPS,TRK553689,66.07,2,Signature required
d5993bd0-e5d3-4020-b56f-349e2baa14da,CL3718,ADDR124,2024-09-20 06:57:14,898.20,161.68,1059.88,Pending,Bank Transfer,SHP620,DHL,TRK505800,14.90,1,Express delivery
26c8d61d-0b4f-4bcc-96e8-849380af3f87,CL9233,ADDR721,2024-09-17 06:57:14,846.46,152.36,998.82,Cancelled,Bank Transfer,SHP686,USPS,TRK993984,11.00,4,Express delivery
1eef9e97-4033-4604-a23c-95d773db84c8,CL9004,ADDR462,2024-12-07 06:57:14,641.58,115.48,757.06,Shipped,Credit Card,SHP187,FedEx,TRK660713,68.73,4,Express delivery
fe82bd20-7eb3-4317-ad77-930219fb9611,CL7952,ADDR683,2024-12-15 06:57:14,112.39,20.23,132.62,Delivered,Cash,SHP148,FedEx,TRK279880,55.93,2,Handle with care
8276733e-f3a5-471e-91fa-4fc4dfdcc88a,CL4298,ADDR500,2024-12-19 06:57:14,911.86,164.13,1075.99,Processing,Credit Card,SHP813,USPS,TRK954991,76.52,5,Signature required
45559ca4-2b42-42c3-90f4-16e4e12a01ba,CL3210,ADDR314,2025-03-22 06:57:14,407.15,73.29,480.44,Processing,Credit Card,SHP951,DHL,TRK255908,93.54,1,Express delivery
0c78a920-c0fd-4987-a816-ef8d0cae1d48,CL5948,ADDR648,2024-11-01 06:57:14,275.92,49.67,325.59,Shipped,Bank Transfer,SHP131,DHL,TRK597647,75.21,3,Express delivery
8b0f564b-6051-4b18-bd47-4e66193b6a51,CL6264,ADDR184,2025-03-28 06:57:14,386.49,69.57,456.06,Shipped,PayPal,SHP790,DHL,TRK988976,80.46,3,Signature required
40af3f36-d3a4-4f23-b9a1-e2ef8b92a976,CL6624,ADDR862,2025-07-05 06:57:14,629.51,113.31,742.82,Shipped,PayPal,SHP468,USPS,TRK446708,83.83,2,Handle with care
9897d2a0-2219-49a4-bbb0-fa204e58b047,CL3486,ADDR477,2025-05-11 06:57:14,197.52,35.55,233.07,Cancelled,Credit Card,SHP870,USPS,TRK470876,46.23,3,Leave at front door
a17428b2-3bf9-4db7-bd06-f90850405ec5,CL4021,ADDR520,2025-04-14 06:57:14,932.77,167.90,1100.67,Cancelled,Credit Card,SHP499,FedEx,TRK579977,26.57,1,Fragile
0a5984ca-ceb7-44d9-86eb-e05a15eba775,CL1187,ADDR100,2024-10-06 06:57:14,433.57,78.04,511.61,Cancelled,Bank Transfer,SHP188,DHL,TRK552919,13.89,4,Fragile
e0d0a40a-83d7-4794-b448-1c89e0dda0be,CL2802,ADDR986,2025-05-25 06:57:14,751.71,135.31,887.02,Delivered,Bank Transfer,SHP953,UPS,TRK250943,52.71,4,Express delivery
30acd103-0fcf-4c3d-80be-1a725a7ab86b,CL4387,ADDR417,2025-07-05 06:57:14,408.61,73.55,482.16,Cancelled,PayPal,SHP185,UPS,TRK743424,47.61,4,Fragile
d38394e6-5168-4500-b4b3-8fb912b30be2,CL4074,ADDR276,2024-10-18 06:57:14,100.73,18.13,118.86,Pending,Bank Transfer,SHP314,UPS,TRK556345,42.66,5,Fragile
f379ac7a-041d-4efc-9084-ce8eed8dd7ca,CL3096,ADDR690,2025-01-06 06:57:14,536.83,96.63,633.46,Shipped,PayPal,SHP621,DHL,TRK392540,95.05,4,Fragile
d4beb0a5-75a5-4737-a5e2-f1513877e890,CL4036,ADDR607,2024-07-06 06:57:14,419.79,75.56,495.35,Shipped,Bank Transfer,SHP587,UPS,TRK707528,84.40,1,Signature required
2e176257-2979-4588-b3f7-af93ef8dee74,CL3144,ADDR169,2024-08-03 06:57:14,828.71,149.17,977.88,Cancelled,PayPal,SHP835,DHL,TRK413782,69.35,4,Express delivery
f6c74de0-6e05-4cf0-ac00-2a1e0314c592,CL5554,ADDR704,2025-02-01 06:57:14,679.49,122.31,801.80,Processing,Bank Transfer,SHP983,USPS,TRK491075,69.92,1,Express delivery
a1fed7a6-55e6-4a9d-a240-c15606bcd556,CL7252,ADDR619,2025-03-17 06:57:14,266.43,47.96,314.39,Delivered,Cash,SHP582,UPS,TRK914816,85.24,3,Handle with care
b50af101-6a6e-49c3-a8ca-f34bcab116cd,CL6454,ADDR764,2025-06-15 06:57:14,578.72,104.17,682.89,Cancelled,Cash,SHP256,DHL,TRK426179,91.02,3,Leave at front door
cb312be9-8259-4f5e-aaa4-a682bc1d33e5,CL3657,ADDR761,2025-06-15 06:57:14,540.23,97.24,637.47,Shipped,Credit Card,SHP935,DHL,TRK104819,57.94,4,Leave at front door
4bd48c7f-fe37-4993-863f-a4ef3f83f25e,CL7932,ADDR486,2025-02-18 06:57:14,670.39,120.67,791.06,Pending,Credit Card,SHP407,FedEx,TRK950104,79.75,4,Signature required
1e8b3441-85a8-4005-a500-57dafa9e9063,CL1972,ADDR804,2024-12-27 06:57:14,205.28,36.95,242.23,Pending,Credit Card,SHP174,FedEx,TRK937857,56.19,2,Fragile
e45fcf01-5db4-4185-91a5-d7f37df8e2e3,CL8488,ADDR417,2024-08-30 06:57:14,309.28,55.67,364.95,Pending,Cash,SHP561,DHL,TRK271633,32.50,3,Fragile
4976259a-37e0-4f0d-9ff5-f85a3fa3636a,CL2578,ADDR773,2024-12-07 06:57:14,533.25,95.98,629.23,Processing,Bank Transfer,SHP804,DHL,TRK989114,69.11,2,Fragile
f901cf78-65fc-4034-90a3-89c4f39a2f62,CL4430,ADDR286,2025-04-18 06:57:14,877.05,157.87,1034.92,Pending,PayPal,SHP979,FedEx,TRK577144,93.42,4,Express delivery
f0394a74-2faa-4eb4-b498-6bdc66a8a9be,CL9006,ADDR694,2024-07-10 06:57:14,653.25,117.58,770.83,Cancelled,Bank Transfer,SHP688,DHL,TRK619089,61.44,2,Handle with care
4fc415bb-2230-4a12-b8c5-9e50711eb33b,CL9583,ADDR283,2025-06-22 06:57:14,315.94,56.87,372.81,Delivered,Credit Card,SHP712,USPS,TRK572527,92.13,2,Signature required
006fd6ba-718c-4b24-b50f-50734c0c3a86,CL4387,ADDR475,2024-07-23 06:57:14,535.31,96.36,631.67,Cancelled,Credit Card,SHP529,UPS,TRK501105,29.57,1,Leave at front door
594ba11a-d6dd-4d5d-ac35-54a67d47b233,CL5860,ADDR683,2025-05-16 06:57:14,995.48,179.19,1174.67,Shipped,Credit Card,SHP537,DHL,TRK667035,55.62,1,Fragile
c5a66903-d334-4065-bb3c-6add0782808e,CL5322,ADDR799,2024-12-08 06:57:14,316.43,56.96,373.39,Delivered,Credit Card,SHP205,FedEx,TRK872933,30.13,4,Fragile
f6d607ca-08c1-4737-bb2f-a3e1304fc9fa,CL5540,ADDR572,2024-12-20 06:57:14,290.19,52.23,342.42,Delivered,Cash,SHP932,UPS,TRK782100,88.73,2,Handle with care
d51653b0-3664-45fa-ad1f-b81da219e858,CL5415,ADDR286,2025-03-02 06:57:14,908.83,163.59,1072.42,Shipped,Bank Transfer,SHP243,UPS,TRK275085,88.78,4,Leave at front door
94d2b8e4-916c-40f4-b8c2-8bcd8fd2451f,CL8343,ADDR148,2025-03-09 06:57:14,367.16,66.09,433.25,Processing,Bank Transfer,SHP297,USPS,TRK882114,18.69,2,Leave at front door
122ee641-c1aa-4330-a2aa-bc23b18294f3,CL8213,ADDR904,2024-11-03 06:57:14,801.49,144.27,945.76,Pending,Bank Transfer,SHP379,USPS,TRK798131,53.67,4,Handle with care
a645f74b-a417-4e0e-ba13-478bf75053a7,CL8114,ADDR386,2024-07-08 06:57:14,277.60,49.97,327.57,Shipped,PayPal,SHP996,UPS,TRK198002,33.55,5,Leave at front door
a42a9694-5ed7-4a96-98e1-1c0d88c2425c,CL6410,ADDR562,2024-09-11 06:57:14,471.05,84.79,555.84,Processing,PayPal,SHP443,FedEx,TRK699582,21.37,5,Leave at front door
7a5f6702-b55c-40b1-a2aa-2e76d25a5868,CL9910,ADDR266,2025-03-26 06:57:14,726.53,130.78,857.31,Pending,Credit Card,SHP764,UPS,TRK878111,51.29,4,Signature required
3901deeb-b2f7-4c72-be4f-a284eba08844,CL1862,ADDR453,2024-09-18 06:57:14,884.43,159.20,1043.63,Shipped,Bank Transfer,SHP162,USPS,TRK793702,61.71,1,Handle with care
8b280b3e-d9b1-4bcd-9943-3c63e1d3e20e,CL4958,ADDR139,2024-07-28 06:57:14,482.15,86.79,568.94,Processing,PayPal,SHP275,USPS,TRK612357,25.39,1,Handle with care
6ace0233-85d6-4792-97dc-a51296e44b58,CL2384,ADDR319,2025-06-28 06:57:14,599.59,107.93,707.52,Processing,Credit Card,SHP555,USPS,TRK134898,54.25,4,Signature required
392074b6-f79f-461c-a514-756a91392dab,CL2465,ADDR149,2025-06-05 06:57:14,671.09,120.80,791.89,Pending,Bank Transfer,SHP535,FedEx,TRK147121,85.77,2,Leave at front door
5daddcfd-74bf-42e2-b97e-b961bfd5772e,CL9351,ADDR278,2025-01-08 06:57:14,356.61,64.19,420.80,Cancelled,Credit Card,SHP725,USPS,TRK308015,99.27,3,Express delivery
43d823bb-7f87-41d0-93f3-0b5a564157b2,CL1947,ADDR462,2024-12-20 06:57:14,372.25,67.00,439.25,Delivered,Credit Card,SHP497,USPS,TRK275348,72.47,1,Express delivery
24f6270b-322c-43bc-bac8-2d8090976500,CL4130,ADDR372,2025-04-07 06:57:14,188.67,33.96,222.63,Delivered,Cash,SHP136,USPS,TRK128672,96.54,2,Signature required
b3c2621a-71b9-442a-9aad-bc11dab9d9f4,CL5909,ADDR489,2024-11-23 06:57:14,995.94,179.27,1175.21,Cancelled,PayPal,SHP775,DHL,TRK881900,40.55,2,Leave at front door
0338e25f-2552-46f3-9cae-8a8921da1037,CL8025,ADDR898,2025-04-20 06:57:14,207.64,37.38,245.02,Shipped,Cash,SHP513,DHL,TRK429045,32.79,2,Fragile
e731be85-065a-4fc2-a6b1-e735ad4b0343,CL9948,ADDR599,2024-10-27 06:57:14,496.49,89.37,585.86,Pending,Credit Card,SHP369,USPS,TRK360993,32.80,2,Signature required
fa7207dc-a1e3-4906-a0f4-b6bc010c83d1,CL7390,ADDR726,2025-03-15 06:57:14,826.03,148.69,974.72,Delivered,Credit Card,SHP831,USPS,TRK307108,86.06,4,Express delivery
81494558-d426-4c33-9d9a-8d13f442e030,CL9148,ADDR886,2025-02-11 06:57:14,898.88,161.80,1060.68,Shipped,PayPal,SHP770,UPS,TRK423605,12.41,3,Leave at front door
42ea88fe-2eb4-442b-8dbe-b2b6155ec87f,CL1862,ADDR978,2025-02-04 06:57:14,521.13,93.80,614.93,Processing,Cash,SHP122,USPS,TRK756195,65.42,5,Fragile
78427d0c-18c5-4bd8-80fb-5028c821d140,CL2926,ADDR749,2024-12-01 06:57:14,944.09,169.94,1114.03,Cancelled,PayPal,SHP134,FedEx,TRK507507,27.30,2,Handle with care
8cccac04-c8a9-4e3c-b6a5-3c7675996520,CL9642,ADDR585,2025-05-22 06:57:14,876.40,157.75,1034.15,Pending,PayPal,SHP356,USPS,TRK229644,86.24,3,Handle with care
d703f964-5060-473f-bb19-c4257ab48ff9,CL5835,ADDR607,2025-01-30 06:57:14,751.06,135.19,886.25,Shipped,Cash,SHP682,UPS,TRK533697,14.56,2,Leave at front door
2b693fdd-fc8c-4a33-afed-88be9373ca11,CL7309,ADDR529,2025-05-23 06:57:14,272.96,49.13,322.09,Shipped,Credit Card,SHP106,DHL,TRK919588,89.75,5,Express delivery
cd5b9af8-cb93-4a42-bbd6-7823e9127ebf,CL8239,ADDR447,2025-05-09 06:57:14,953.17,171.57,1124.74,Shipped,PayPal,SHP432,USPS,TRK156863,68.79,2,Leave at front door
93b57554-5ad2-4687-af95-8cdbb9f4de46,CL5850,ADDR680,2024-07-17 06:57:14,368.04,66.25,434.29,Cancelled,PayPal,SHP346,UPS,TRK543787,22.08,5,Leave at front door
91a992bb-b049-4b5b-b033-63dea18bca61,CL1897,ADDR273,2024-11-06 06:57:14,318.28,57.29,375.57,Cancelled,Cash,SHP890,USPS,TRK761061,43.23,2,Leave at front door
30132150-14e8-467c-a7fe-eb57e053058e,CL4747,ADDR184,2024-08-30 06:57:14,303.64,54.66,358.30,Pending,Cash,SHP203,UPS,TRK522991,62.39,3,Fragile
37dc51ff-c953-46b9-9e7f-8553040ee075,CL1396,ADDR463,2025-06-29 06:57:14,364.84,65.67,430.51,Shipped,PayPal,SHP450,UPS,TRK245828,87.54,5,Handle with care
4455f47f-a575-4b39-a2b8-ed4178abeede,CL1853,ADDR330,2025-04-01 06:57:14,827.74,148.99,976.73,Processing,PayPal,SHP583,DHL,TRK598349,94.07,5,Express delivery
87985dbd-f772-40c6-8036-81b33cb512f6,CL8501,ADDR611,2024-09-04 06:57:14,512.33,92.22,604.55,Processing,Credit Card,SHP944,UPS,TRK683448,61.79,3,Leave at front door
3dd6fc6c-3469-472b-bd8d-a36cbc7dc9d6,CL7664,ADDR619,2024-09-16 06:57:14,798.89,143.80,942.69,Cancelled,Cash,SHP462,UPS,TRK463167,42.55,1,Signature required
7b719a35-048c-4b3c-a95c-60a04d0bc58a,CL3918,ADDR986,2024-09-17 06:57:14,806.54,145.18,951.72,Delivered,Bank Transfer,SHP312,DHL,TRK652476,63.06,1,Express delivery
e2081028-5cfd-43e2-9ae2-4757fb4e0875,CL7629,ADDR538,2025-04-13 06:57:14,182.13,32.78,214.91,Cancelled,Credit Card,SHP285,UPS,TRK678641,33.48,3,Fragile
4b886f8e-8d11-4159-acb7-a1b5ff75b3bb,CL6108,ADDR767,2024-09-10 06:57:14,117.35,21.12,138.47,Pending,PayPal,SHP763,USPS,TRK987586,56.78,1,Leave at front door
04727778-494d-48a3-90b8-e9eace9e70fd,CL3959,ADDR465,2024-07-26 06:57:14,953.80,171.68,1125.48,Pending,Cash,SHP634,USPS,TRK618375,97.03,4,Handle with care
ca96e256-0cde-4a76-94e9-857d38b25ee7,CL2725,ADDR354,2025-03-31 06:57:14,550.53,99.10,649.63,Shipped,PayPal,SHP557,FedEx,TRK252740,49.46,2,Fragile
10ca220f-298e-414e-9f7e-321394c58bc6,CL7366,ADDR984,2024-09-19 06:57:14,326.19,58.71,384.90,Delivered,Bank Transfer,SHP973,UPS,TRK530725,67.76,1,Signature required
7f7d7751-fb02-4f77-ae8e-dc1f68aecd23,CL7262,ADDR599,2024-12-05 06:57:14,350.16,63.03,413.19,Delivered,Cash,SHP389,FedEx,TRK970141,99.71,3,Express delivery
7e24b918-e99a-42de-8a54-349c6db1f964,CL4576,ADDR409,2024-11-10 06:57:14,299.81,53.97,353.78,Delivered,PayPal,SHP880,UPS,TRK112073,23.53,2,Handle with care
f0c60ccb-9677-427d-a71e-78a90e17dd2a,CL5165,ADDR354,2025-06-21 06:57:14,456.79,82.22,539.01,Delivered,Bank Transfer,SHP976,DHL,TRK589589,81.00,1,Fragile
265c2ab4-54af-4f61-ba17-9554e4ed1883,CL4213,ADDR503,2024-07-11 06:57:14,489.80,88.16,577.96,Delivered,Bank Transfer,SHP392,USPS,TRK150392,59.73,1,Signature required
dffc1d52-240f-4f9b-9940-e9904df5c199,CL6638,ADDR803,2024-10-31 06:57:14,107.93,19.43,127.36,Shipped,Credit Card,SHP105,DHL,TRK409105,22.56,3,Handle with care
